date,areaType,areaCode,areaName,newCasesBySpecimenDate
12/12/2020,region,E12000005,West Midlands,1340
12/12/2020,region,E12000001,North East,508
12/12/2020,region,E12000004,East Midlands,1028
12/12/2020,region,E12000007,London,4658
12/12/2020,region,E12000002,North West,1257
12/12/2020,region,E12000009,South West,664
12/12/2020,region,E12000008,South East,3290
12/12/2020,region,E12000003,Yorkshire and The Humber,950
12/12/2020,region,E12000006,East of England,2244
13/12/2020,region,E12000005,West Midlands,1322
13/12/2020,region,E12000001,North East,572
13/12/2020,region,E12000004,East Midlands,1046
13/12/2020,region,E12000007,London,5494
13/12/2020,region,E12000002,North West,1323
13/12/2020,region,E12000009,South West,815
13/12/2020,region,E12000008,South East,3684
13/12/2020,region,E12000003,Yorkshire and The Humber,1027
13/12/2020,region,E12000006,East of England,2752
14/12/2020,region,E12000005,West Midlands,2383
14/12/2020,region,E12000001,North East,905
14/12/2020,region,E12000004,East Midlands,2042
14/12/2020,region,E12000007,London,8314
14/12/2020,region,E12000002,North West,2235
14/12/2020,region,E12000009,South West,1261
14/12/2020,region,E12000008,South East,5994
14/12/2020,region,E12000003,Yorkshire and The Humber,1718
14/12/2020,region,E12000006,East of England,4427
15/12/2020,region,E12000005,West Midlands,2242
15/12/2020,region,E12000001,North East,897
15/12/2020,region,E12000004,East Midlands,1721
15/12/2020,region,E12000007,London,8823
15/12/2020,region,E12000002,North West,2121
15/12/2020,region,E12000009,South West,1224
15/12/2020,region,E12000008,South East,6040
15/12/2020,region,E12000003,Yorkshire and The Humber,1492
15/12/2020,region,E12000006,East of England,4342
16/12/2020,region,E12000005,West Midlands,2064
16/12/2020,region,E12000001,North East,822
16/12/2020,region,E12000004,East Midlands,1684
16/12/2020,region,E12000007,London,9965
16/12/2020,region,E12000002,North West,2032
16/12/2020,region,E12000009,South West,1328
16/12/2020,region,E12000008,South East,6037
16/12/2020,region,E12000003,Yorkshire and The Humber,1228
16/12/2020,region,E12000006,East of England,4719
17/12/2020,region,E12000005,West Midlands,2117
17/12/2020,region,E12000001,North East,647
17/12/2020,region,E12000004,East Midlands,1679
17/12/2020,region,E12000007,London,10128
17/12/2020,region,E12000002,North West,1950
17/12/2020,region,E12000009,South West,1115
17/12/2020,region,E12000008,South East,5915
17/12/2020,region,E12000003,Yorkshire and The Humber,1173
17/12/2020,region,E12000006,East of England,4625
18/12/2020,region,E12000005,West Midlands,2075
18/12/2020,region,E12000001,North East,783
18/12/2020,region,E12000004,East Midlands,1706
18/12/2020,region,E12000007,London,10771
18/12/2020,region,E12000002,North West,2099
18/12/2020,region,E12000009,South West,1247
18/12/2020,region,E12000008,South East,6243
18/12/2020,region,E12000003,Yorkshire and The Humber,1450
18/12/2020,region,E12000006,East of England,5131
19/12/2020,region,E12000005,West Midlands,1605
19/12/2020,region,E12000001,North East,607
19/12/2020,region,E12000004,East Midlands,1333
19/12/2020,region,E12000007,London,7146
19/12/2020,region,E12000002,North West,1662
19/12/2020,region,E12000009,South West,776
19/12/2020,region,E12000008,South East,3966
19/12/2020,region,E12000003,Yorkshire and The Humber,1017
19/12/2020,region,E12000006,East of England,3395
20/12/2020,region,E12000005,West Midlands,2213
20/12/2020,region,E12000001,North East,758
20/12/2020,region,E12000004,East Midlands,1692
20/12/2020,region,E12000007,London,8883
20/12/2020,region,E12000002,North West,1950
20/12/2020,region,E12000009,South West,1270
20/12/2020,region,E12000008,South East,5997
20/12/2020,region,E12000003,Yorkshire and The Humber,1414
20/12/2020,region,E12000006,East of England,4597
21/12/2020,region,E12000005,West Midlands,2977
21/12/2020,region,E12000001,North East,1009
21/12/2020,region,E12000004,East Midlands,2391
21/12/2020,region,E12000007,London,13230
21/12/2020,region,E12000002,North West,3062
21/12/2020,region,E12000009,South West,1951
21/12/2020,region,E12000008,South East,8906
21/12/2020,region,E12000003,Yorkshire and The Humber,1980
21/12/2020,region,E12000006,East of England,6688
22/12/2020,region,E12000005,West Midlands,2809
22/12/2020,region,E12000001,North East,1143
22/12/2020,region,E12000004,East Midlands,2075
22/12/2020,region,E12000007,London,13328
22/12/2020,region,E12000002,North West,2820
22/12/2020,region,E12000009,South West,1796
22/12/2020,region,E12000008,South East,8351
22/12/2020,region,E12000003,Yorkshire and The Humber,1867
22/12/2020,region,E12000006,East of England,6356
23/12/2020,region,E12000005,West Midlands,2721
23/12/2020,region,E12000001,North East,1081
23/12/2020,region,E12000004,East Midlands,2010
23/12/2020,region,E12000007,London,12353
23/12/2020,region,E12000002,North West,2877
23/12/2020,region,E12000009,South West,1775
23/12/2020,region,E12000008,South East,7012
23/12/2020,region,E12000003,Yorkshire and The Humber,1629
23/12/2020,region,E12000006,East of England,5875
24/12/2020,region,E12000005,West Midlands,2112
24/12/2020,region,E12000001,North East,775
24/12/2020,region,E12000004,East Midlands,1435
24/12/2020,region,E12000007,London,9411
24/12/2020,region,E12000002,North West,2298
24/12/2020,region,E12000009,South West,1127
24/12/2020,region,E12000008,South East,5714
24/12/2020,region,E12000003,Yorkshire and The Humber,1252
24/12/2020,region,E12000006,East of England,4338
25/12/2020,region,E12000005,West Midlands,1009
25/12/2020,region,E12000001,North East,312
25/12/2020,region,E12000004,East Midlands,696
25/12/2020,region,E12000007,London,4323
25/12/2020,region,E12000002,North West,914
25/12/2020,region,E12000009,South West,567
25/12/2020,region,E12000008,South East,2474
25/12/2020,region,E12000003,Yorkshire and The Humber,590
25/12/2020,region,E12000006,East of England,1736
26/12/2020,region,E12000005,West Midlands,2596
26/12/2020,region,E12000001,North East,977
26/12/2020,region,E12000004,East Midlands,1860
26/12/2020,region,E12000007,London,11850
26/12/2020,region,E12000002,North West,2650
26/12/2020,region,E12000009,South West,1818
26/12/2020,region,E12000008,South East,7356
26/12/2020,region,E12000003,Yorkshire and The Humber,1659
26/12/2020,region,E12000006,East of England,5735
27/12/2020,region,E12000005,West Midlands,3154
27/12/2020,region,E12000001,North East,1283
27/12/2020,region,E12000004,East Midlands,2391
27/12/2020,region,E12000007,London,13144
27/12/2020,region,E12000002,North West,3519
27/12/2020,region,E12000009,South West,2223
27/12/2020,region,E12000008,South East,8011
27/12/2020,region,E12000003,Yorkshire and The Humber,1958
27/12/2020,region,E12000006,East of England,6551
28/12/2020,region,E12000005,West Midlands,3135
28/12/2020,region,E12000001,North East,1434
28/12/2020,region,E12000004,East Midlands,2491
28/12/2020,region,E12000007,London,10665
28/12/2020,region,E12000002,North West,3596
28/12/2020,region,E12000009,South West,2433
28/12/2020,region,E12000008,South East,7911
28/12/2020,region,E12000003,Yorkshire and The Humber,2120
28/12/2020,region,E12000006,East of England,5943
29/12/2020,region,E12000005,West Midlands,6086
29/12/2020,region,E12000001,North East,2432
29/12/2020,region,E12000004,East Midlands,3964
29/12/2020,region,E12000007,London,19872
29/12/2020,region,E12000002,North West,6629
29/12/2020,region,E12000009,South West,4115
29/12/2020,region,E12000008,South East,14666
29/12/2020,region,E12000003,Yorkshire and The Humber,3221
29/12/2020,region,E12000006,East of England,11118
30/12/2020,region,E12000005,West Midlands,5884
30/12/2020,region,E12000001,North East,2278
30/12/2020,region,E12000004,East Midlands,3612
30/12/2020,region,E12000007,London,17315
30/12/2020,region,E12000002,North West,6424
30/12/2020,region,E12000009,South West,3178
30/12/2020,region,E12000008,South East,12115
30/12/2020,region,E12000003,Yorkshire and The Humber,2946
30/12/2020,region,E12000006,East of England,8744
31/12/2020,region,E12000005,West Midlands,4570
31/12/2020,region,E12000001,North East,1562
31/12/2020,region,E12000004,East Midlands,2974
31/12/2020,region,E12000007,London,12380
31/12/2020,region,E12000002,North West,5221
31/12/2020,region,E12000009,South West,2591
31/12/2020,region,E12000008,South East,8456
31/12/2020,region,E12000003,Yorkshire and The Humber,2165
31/12/2020,region,E12000006,East of England,6472
01/01/2021,region,E12000005,West Midlands,3004
01/01/2021,region,E12000001,North East,949
01/01/2021,region,E12000004,East Midlands,1659
01/01/2021,region,E12000007,London,6736
01/01/2021,region,E12000002,North West,2854
01/01/2021,region,E12000009,South West,1834
01/01/2021,region,E12000008,South East,5533
01/01/2021,region,E12000003,Yorkshire and The Humber,1477
01/01/2021,region,E12000006,East of England,4022
02/01/2021,region,E12000005,West Midlands,5652
02/01/2021,region,E12000001,North East,1764
02/01/2021,region,E12000004,East Midlands,3409
02/01/2021,region,E12000007,London,13621
02/01/2021,region,E12000002,North West,6906
02/01/2021,region,E12000009,South West,3027
02/01/2021,region,E12000008,South East,9545
02/01/2021,region,E12000003,Yorkshire and The Humber,2736
02/01/2021,region,E12000006,East of England,7283
03/01/2021,region,E12000005,West Midlands,4861
03/01/2021,region,E12000001,North East,1673
03/01/2021,region,E12000004,East Midlands,2995
03/01/2021,region,E12000007,London,13114
03/01/2021,region,E12000002,North West,6553
03/01/2021,region,E12000009,South West,2795
03/01/2021,region,E12000008,South East,8379
03/01/2021,region,E12000003,Yorkshire and The Humber,2429
03/01/2021,region,E12000006,East of England,6502
04/01/2021,region,E12000005,West Midlands,7144
04/01/2021,region,E12000001,North East,2289
04/01/2021,region,E12000004,East Midlands,4285
04/01/2021,region,E12000007,London,17215
04/01/2021,region,E12000002,North West,8218
04/01/2021,region,E12000009,South West,4165
04/01/2021,region,E12000008,South East,12508
04/01/2021,region,E12000003,Yorkshire and The Humber,3466
04/01/2021,region,E12000006,East of England,9349
05/01/2021,region,E12000005,West Midlands,5869
05/01/2021,region,E12000001,North East,1732
05/01/2021,region,E12000004,East Midlands,3500
05/01/2021,region,E12000007,London,14544
05/01/2021,region,E12000002,North West,7750
05/01/2021,region,E12000009,South West,3907
05/01/2021,region,E12000008,South East,10389
05/01/2021,region,E12000003,Yorkshire and The Humber,2814
05/01/2021,region,E12000006,East of England,7238
06/01/2021,region,E12000005,West Midlands,5585
06/01/2021,region,E12000001,North East,1505
06/01/2021,region,E12000004,East Midlands,3194
06/01/2021,region,E12000007,London,13532
06/01/2021,region,E12000002,North West,6609
06/01/2021,region,E12000009,South West,3167
06/01/2021,region,E12000008,South East,8526
06/01/2021,region,E12000003,Yorkshire and The Humber,2575
06/01/2021,region,E12000006,East of England,6253
07/01/2021,region,E12000005,West Midlands,4758
07/01/2021,region,E12000001,North East,1476
07/01/2021,region,E12000004,East Midlands,2972
07/01/2021,region,E12000007,London,12049
07/01/2021,region,E12000002,North West,6159
07/01/2021,region,E12000009,South West,2851
07/01/2021,region,E12000008,South East,7929
07/01/2021,region,E12000003,Yorkshire and The Humber,2441
07/01/2021,region,E12000006,East of England,5799
08/01/2021,region,E12000005,West Midlands,4612
08/01/2021,region,E12000001,North East,1149
08/01/2021,region,E12000004,East Midlands,2801
08/01/2021,region,E12000007,London,10517
08/01/2021,region,E12000002,North West,5632
08/01/2021,region,E12000009,South West,2692
08/01/2021,region,E12000008,South East,7318
08/01/2021,region,E12000003,Yorkshire and The Humber,2094
08/01/2021,region,E12000006,East of England,5229
09/01/2021,region,E12000005,West Midlands,3949
09/01/2021,region,E12000001,North East,1000
09/01/2021,region,E12000004,East Midlands,2326
09/01/2021,region,E12000007,London,8724
09/01/2021,region,E12000002,North West,4938
09/01/2021,region,E12000009,South West,2484
09/01/2021,region,E12000008,South East,5879
09/01/2021,region,E12000003,Yorkshire and The Humber,1852
09/01/2021,region,E12000006,East of England,4068
10/01/2021,region,E12000005,West Midlands,3801
10/01/2021,region,E12000001,North East,1059
10/01/2021,region,E12000004,East Midlands,2158
10/01/2021,region,E12000007,London,7462
10/01/2021,region,E12000002,North West,5190
10/01/2021,region,E12000009,South West,2148
10/01/2021,region,E12000008,South East,5369
10/01/2021,region,E12000003,Yorkshire and The Humber,1746
10/01/2021,region,E12000006,East of England,3738
11/01/2021,region,E12000005,West Midlands,5853
11/01/2021,region,E12000001,North East,1688
11/01/2021,region,E12000004,East Midlands,3539
11/01/2021,region,E12000007,London,11535
11/01/2021,region,E12000002,North West,7447
11/01/2021,region,E12000009,South West,3697
11/01/2021,region,E12000008,South East,8893
11/01/2021,region,E12000003,Yorkshire and The Humber,2864
11/01/2021,region,E12000006,East of England,6140
12/01/2021,region,E12000005,West Midlands,5458
12/01/2021,region,E12000001,North East,1432
12/01/2021,region,E12000004,East Midlands,3252
12/01/2021,region,E12000007,London,9820
12/01/2021,region,E12000002,North West,6366
12/01/2021,region,E12000009,South West,3068
12/01/2021,region,E12000008,South East,7208
12/01/2021,region,E12000003,Yorkshire and The Humber,2511
12/01/2021,region,E12000006,East of England,5231
13/01/2021,region,E12000005,West Midlands,5220
13/01/2021,region,E12000001,North East,1395
13/01/2021,region,E12000004,East Midlands,2834
13/01/2021,region,E12000007,London,9317
13/01/2021,region,E12000002,North West,5396
13/01/2021,region,E12000009,South West,2844
13/01/2021,region,E12000008,South East,6730
13/01/2021,region,E12000003,Yorkshire and The Humber,2231
13/01/2021,region,E12000006,East of England,4911
14/01/2021,region,E12000005,West Midlands,4996
14/01/2021,region,E12000001,North East,1226
14/01/2021,region,E12000004,East Midlands,2806
14/01/2021,region,E12000007,London,8921
14/01/2021,region,E12000002,North West,5160
14/01/2021,region,E12000009,South West,2781
14/01/2021,region,E12000008,South East,6556
14/01/2021,region,E12000003,Yorkshire and The Humber,1202
14/01/2021,region,E12000006,East of England,4596
15/01/2021,region,E12000005,West Midlands,4897
15/01/2021,region,E12000001,North East,1217
15/01/2021,region,E12000004,East Midlands,2718
15/01/2021,region,E12000007,London,8187
15/01/2021,region,E12000002,North West,4637
15/01/2021,region,E12000009,South West,2443
15/01/2021,region,E12000008,South East,5997
15/01/2021,region,E12000003,Yorkshire and The Humber,1961
15/01/2021,region,E12000006,East of England,4474
16/01/2021,region,E12000005,West Midlands,3564
16/01/2021,region,E12000001,North East,1011
16/01/2021,region,E12000004,East Midlands,2062
16/01/2021,region,E12000007,London,6171
16/01/2021,region,E12000002,North West,3934
16/01/2021,region,E12000009,South West,1732
16/01/2021,region,E12000008,South East,4303
16/01/2021,region,E12000003,Yorkshire and The Humber,1695
16/01/2021,region,E12000006,East of England,3007
17/01/2021,region,E12000005,West Midlands,3612
17/01/2021,region,E12000001,North East,944
17/01/2021,region,E12000004,East Midlands,2091
17/01/2021,region,E12000007,London,5383
17/01/2021,region,E12000002,North West,3772
17/01/2021,region,E12000009,South West,1597
17/01/2021,region,E12000008,South East,4026
17/01/2021,region,E12000003,Yorkshire and The Humber,1644
17/01/2021,region,E12000006,East of England,3015
18/01/2021,region,E12000005,West Midlands,5270
18/01/2021,region,E12000001,North East,1555
18/01/2021,region,E12000004,East Midlands,3234
18/01/2021,region,E12000007,London,8312
18/01/2021,region,E12000002,North West,5478
18/01/2021,region,E12000009,South West,2867
18/01/2021,region,E12000008,South East,6566
18/01/2021,region,E12000003,Yorkshire and The Humber,2526
18/01/2021,region,E12000006,East of England,4662
19/01/2021,region,E12000005,West Midlands,4741
19/01/2021,region,E12000001,North East,1258
19/01/2021,region,E12000004,East Midlands,3189
19/01/2021,region,E12000007,London,7011
19/01/2021,region,E12000002,North West,5121
19/01/2021,region,E12000009,South West,2482
19/01/2021,region,E12000008,South East,5608
19/01/2021,region,E12000003,Yorkshire and The Humber,2268
19/01/2021,region,E12000006,East of England,4015
20/01/2021,region,E12000005,West Midlands,4291
20/01/2021,region,E12000001,North East,1300
20/01/2021,region,E12000004,East Midlands,2689
20/01/2021,region,E12000007,London,6249
20/01/2021,region,E12000002,North West,4374
20/01/2021,region,E12000009,South West,2085
20/01/2021,region,E12000008,South East,4797
20/01/2021,region,E12000003,Yorkshire and The Humber,2101
20/01/2021,region,E12000006,East of England,3677
21/01/2021,region,E12000005,West Midlands,3609
21/01/2021,region,E12000001,North East,1114
21/01/2021,region,E12000004,East Midlands,2585
21/01/2021,region,E12000007,London,5791
21/01/2021,region,E12000002,North West,3847
21/01/2021,region,E12000009,South West,2036
21/01/2021,region,E12000008,South East,4438
21/01/2021,region,E12000003,Yorkshire and The Humber,1823
21/01/2021,region,E12000006,East of England,3337
22/01/2021,region,E12000005,West Midlands,3600
22/01/2021,region,E12000001,North East,969
22/01/2021,region,E12000004,East Midlands,2312
22/01/2021,region,E12000007,London,5565
22/01/2021,region,E12000002,North West,3688
22/01/2021,region,E12000009,South West,1726
22/01/2021,region,E12000008,South East,4119
22/01/2021,region,E12000003,Yorkshire and The Humber,1660
22/01/2021,region,E12000006,East of England,3116
23/01/2021,region,E12000005,West Midlands,2537
23/01/2021,region,E12000001,North East,735
23/01/2021,region,E12000004,East Midlands,1751
23/01/2021,region,E12000007,London,4155
23/01/2021,region,E12000002,North West,2690
23/01/2021,region,E12000009,South West,1208
23/01/2021,region,E12000008,South East,3119
23/01/2021,region,E12000003,Yorkshire and The Humber,1338
23/01/2021,region,E12000006,East of England,2265
24/01/2021,region,E12000005,West Midlands,1341
24/01/2021,region,E12000001,North East,720
24/01/2021,region,E12000004,East Midlands,1235
24/01/2021,region,E12000007,London,3122
24/01/2021,region,E12000002,North West,2691
24/01/2021,region,E12000009,South West,997
24/01/2021,region,E12000008,South East,2212
24/01/2021,region,E12000003,Yorkshire and The Humber,1326
24/01/2021,region,E12000006,East of England,1778
25/01/2021,region,E12000005,West Midlands,3216
25/01/2021,region,E12000001,North East,1179
25/01/2021,region,E12000004,East Midlands,2085
25/01/2021,region,E12000007,London,4967
25/01/2021,region,E12000002,North West,3919
25/01/2021,region,E12000009,South West,2064
25/01/2021,region,E12000008,South East,4387
25/01/2021,region,E12000003,Yorkshire and The Humber,1972
25/01/2021,region,E12000006,East of England,3190
26/01/2021,region,E12000005,West Midlands,3474
26/01/2021,region,E12000001,North East,1073
26/01/2021,region,E12000004,East Midlands,2312
26/01/2021,region,E12000007,London,4153
26/01/2021,region,E12000002,North West,3466
26/01/2021,region,E12000009,South West,1594
26/01/2021,region,E12000008,South East,3627
26/01/2021,region,E12000003,Yorkshire and The Humber,1747
26/01/2021,region,E12000006,East of England,2869
27/01/2021,region,E12000005,West Midlands,3117
27/01/2021,region,E12000001,North East,976
27/01/2021,region,E12000004,East Midlands,2243
27/01/2021,region,E12000007,London,4211
27/01/2021,region,E12000002,North West,3307
27/01/2021,region,E12000009,South West,1636
27/01/2021,region,E12000008,South East,3268
27/01/2021,region,E12000003,Yorkshire and The Humber,1817
27/01/2021,region,E12000006,East of England,2546
28/01/2021,region,E12000005,West Midlands,3076
28/01/2021,region,E12000001,North East,945
28/01/2021,region,E12000004,East Midlands,2192
28/01/2021,region,E12000007,London,3855
28/01/2021,region,E12000002,North West,3089
28/01/2021,region,E12000009,South West,1423
28/01/2021,region,E12000008,South East,3124
28/01/2021,region,E12000003,Yorkshire and The Humber,1597
28/01/2021,region,E12000006,East of England,2434
29/01/2021,region,E12000005,West Midlands,2706
29/01/2021,region,E12000001,North East,877
29/01/2021,region,E12000004,East Midlands,1870
29/01/2021,region,E12000007,London,3386
29/01/2021,region,E12000002,North West,2900
29/01/2021,region,E12000009,South West,1427
29/01/2021,region,E12000008,South East,2777
29/01/2021,region,E12000003,Yorkshire and The Humber,1488
29/01/2021,region,E12000006,East of England,2134
30/01/2021,region,E12000005,West Midlands,1953
30/01/2021,region,E12000001,North East,751
30/01/2021,region,E12000004,East Midlands,1455
30/01/2021,region,E12000007,London,2627
30/01/2021,region,E12000002,North West,2200
30/01/2021,region,E12000009,South West,951
30/01/2021,region,E12000008,South East,2111
30/01/2021,region,E12000003,Yorkshire and The Humber,1232
30/01/2021,region,E12000006,East of England,1622
31/01/2021,region,E12000005,West Midlands,1857
31/01/2021,region,E12000001,North East,736
31/01/2021,region,E12000004,East Midlands,1386
31/01/2021,region,E12000007,London,2233
31/01/2021,region,E12000002,North West,2181
31/01/2021,region,E12000009,South West,850
31/01/2021,region,E12000008,South East,1668
31/01/2021,region,E12000003,Yorkshire and The Humber,1265
31/01/2021,region,E12000006,East of England,1510
01/02/2021,region,E12000005,West Midlands,2687
01/02/2021,region,E12000001,North East,1000
01/02/2021,region,E12000004,East Midlands,2073
01/02/2021,region,E12000007,London,3301
01/02/2021,region,E12000002,North West,3014
01/02/2021,region,E12000009,South West,1308
01/02/2021,region,E12000008,South East,2775
01/02/2021,region,E12000003,Yorkshire and The Humber,1708
01/02/2021,region,E12000006,East of England,2167
02/02/2021,region,E12000005,West Midlands,2435
02/02/2021,region,E12000001,North East,812
02/02/2021,region,E12000004,East Midlands,1855
02/02/2021,region,E12000007,London,2963
02/02/2021,region,E12000002,North West,2779
02/02/2021,region,E12000009,South West,1189
02/02/2021,region,E12000008,South East,2511
02/02/2021,region,E12000003,Yorkshire and The Humber,1027
02/02/2021,region,E12000006,East of England,1982
03/02/2021,region,E12000005,West Midlands,2321
03/02/2021,region,E12000001,North East,858
03/02/2021,region,E12000004,East Midlands,1761
03/02/2021,region,E12000007,London,2701
03/02/2021,region,E12000002,North West,2662
03/02/2021,region,E12000009,South West,1136
03/02/2021,region,E12000008,South East,2323
03/02/2021,region,E12000003,Yorkshire and The Humber,1746
03/02/2021,region,E12000006,East of England,1827
04/02/2021,region,E12000005,West Midlands,2204
04/02/2021,region,E12000001,North East,833
04/02/2021,region,E12000004,East Midlands,1676
04/02/2021,region,E12000007,London,2475
04/02/2021,region,E12000002,North West,2587
04/02/2021,region,E12000009,South West,1036
04/02/2021,region,E12000008,South East,2095
04/02/2021,region,E12000003,Yorkshire and The Humber,1565
04/02/2021,region,E12000006,East of England,1628
05/02/2021,region,E12000005,West Midlands,1916
05/02/2021,region,E12000001,North East,681
05/02/2021,region,E12000004,East Midlands,1457
05/02/2021,region,E12000007,London,2119
05/02/2021,region,E12000002,North West,2122
05/02/2021,region,E12000009,South West,951
05/02/2021,region,E12000008,South East,1808
05/02/2021,region,E12000003,Yorkshire and The Humber,1369
05/02/2021,region,E12000006,East of England,1473
06/02/2021,region,E12000005,West Midlands,1515
06/02/2021,region,E12000001,North East,575
06/02/2021,region,E12000004,East Midlands,1122
06/02/2021,region,E12000007,London,1539
06/02/2021,region,E12000002,North West,1772
06/02/2021,region,E12000009,South West,630
06/02/2021,region,E12000008,South East,1200
06/02/2021,region,E12000003,Yorkshire and The Humber,1126
06/02/2021,region,E12000006,East of England,1070
07/02/2021,region,E12000005,West Midlands,1367
07/02/2021,region,E12000001,North East,589
07/02/2021,region,E12000004,East Midlands,1109
07/02/2021,region,E12000007,London,1347
07/02/2021,region,E12000002,North West,1720
07/02/2021,region,E12000009,South West,712
07/02/2021,region,E12000008,South East,1213
07/02/2021,region,E12000003,Yorkshire and The Humber,1136
07/02/2021,region,E12000006,East of England,954
08/02/2021,region,E12000005,West Midlands,1973
08/02/2021,region,E12000001,North East,763
08/02/2021,region,E12000004,East Midlands,1647
08/02/2021,region,E12000007,London,1805
08/02/2021,region,E12000002,North West,2362
08/02/2021,region,E12000009,South West,1008
08/02/2021,region,E12000008,South East,1659
08/02/2021,region,E12000003,Yorkshire and The Humber,1387
08/02/2021,region,E12000006,East of England,1245
09/02/2021,region,E12000005,West Midlands,1699
09/02/2021,region,E12000001,North East,676
09/02/2021,region,E12000004,East Midlands,1363
09/02/2021,region,E12000007,London,1662
09/02/2021,region,E12000002,North West,2072
09/02/2021,region,E12000009,South West,767
09/02/2021,region,E12000008,South East,1473
09/02/2021,region,E12000003,Yorkshire and The Humber,1312
09/02/2021,region,E12000006,East of England,1166
10/02/2021,region,E12000005,West Midlands,1643
10/02/2021,region,E12000001,North East,696
10/02/2021,region,E12000004,East Midlands,1301
10/02/2021,region,E12000007,London,1532
10/02/2021,region,E12000002,North West,1879
10/02/2021,region,E12000009,South West,849
10/02/2021,region,E12000008,South East,1390
10/02/2021,region,E12000003,Yorkshire and The Humber,1242
10/02/2021,region,E12000006,East of England,1254
11/02/2021,region,E12000005,West Midlands,1521
11/02/2021,region,E12000001,North East,668
11/02/2021,region,E12000004,East Midlands,1353
11/02/2021,region,E12000007,London,1455
11/02/2021,region,E12000002,North West,1925
11/02/2021,region,E12000009,South West,737
11/02/2021,region,E12000008,South East,1264
11/02/2021,region,E12000003,Yorkshire and The Humber,1221
11/02/2021,region,E12000006,East of England,1074
12/02/2021,region,E12000005,West Midlands,1486
12/02/2021,region,E12000001,North East,558
12/02/2021,region,E12000004,East Midlands,1271
12/02/2021,region,E12000007,London,1272
12/02/2021,region,E12000002,North West,1765
12/02/2021,region,E12000009,South West,736
12/02/2021,region,E12000008,South East,1257
12/02/2021,region,E12000003,Yorkshire and The Humber,1186
12/02/2021,region,E12000006,East of England,992
13/02/2021,region,E12000005,West Midlands,1086
13/02/2021,region,E12000001,North East,487
13/02/2021,region,E12000004,East Midlands,912
13/02/2021,region,E12000007,London,872
13/02/2021,region,E12000002,North West,1279
13/02/2021,region,E12000009,South West,482
13/02/2021,region,E12000008,South East,926
13/02/2021,region,E12000003,Yorkshire and The Humber,914
13/02/2021,region,E12000006,East of England,764
14/02/2021,region,E12000005,West Midlands,1003
14/02/2021,region,E12000001,North East,475
14/02/2021,region,E12000004,East Midlands,913
14/02/2021,region,E12000007,London,890
14/02/2021,region,E12000002,North West,1328
14/02/2021,region,E12000009,South West,440
14/02/2021,region,E12000008,South East,828
14/02/2021,region,E12000003,Yorkshire and The Humber,970
14/02/2021,region,E12000006,East of England,689
15/02/2021,region,E12000005,West Midlands,1776
15/02/2021,region,E12000001,North East,720
15/02/2021,region,E12000004,East Midlands,1686
15/02/2021,region,E12000007,London,1380
15/02/2021,region,E12000002,North West,2249
15/02/2021,region,E12000009,South West,701
15/02/2021,region,E12000008,South East,1364
15/02/2021,region,E12000003,Yorkshire and The Humber,1401
15/02/2021,region,E12000006,East of England,1131
16/02/2021,region,E12000005,West Midlands,1594
16/02/2021,region,E12000001,North East,714
16/02/2021,region,E12000004,East Midlands,1297
16/02/2021,region,E12000007,London,1198
16/02/2021,region,E12000002,North West,1840
16/02/2021,region,E12000009,South West,587
16/02/2021,region,E12000008,South East,1181
16/02/2021,region,E12000003,Yorkshire and The Humber,1347
16/02/2021,region,E12000006,East of England,1005
17/02/2021,region,E12000005,West Midlands,1390
17/02/2021,region,E12000001,North East,583
17/02/2021,region,E12000004,East Midlands,1289
17/02/2021,region,E12000007,London,1086
17/02/2021,region,E12000002,North West,1675
17/02/2021,region,E12000009,South West,610
17/02/2021,region,E12000008,South East,1118
17/02/2021,region,E12000003,Yorkshire and The Humber,1303
17/02/2021,region,E12000006,East of England,883
18/02/2021,region,E12000005,West Midlands,1391
18/02/2021,region,E12000001,North East,575
18/02/2021,region,E12000004,East Midlands,1199
18/02/2021,region,E12000007,London,1103
18/02/2021,region,E12000002,North West,1604
18/02/2021,region,E12000009,South West,648
18/02/2021,region,E12000008,South East,1110
18/02/2021,region,E12000003,Yorkshire and The Humber,1317
18/02/2021,region,E12000006,East of England,917
19/02/2021,region,E12000005,West Midlands,1279
19/02/2021,region,E12000001,North East,459
19/02/2021,region,E12000004,East Midlands,1101
19/02/2021,region,E12000007,London,1026
19/02/2021,region,E12000002,North West,1459
19/02/2021,region,E12000009,South West,559
19/02/2021,region,E12000008,South East,1013
19/02/2021,region,E12000003,Yorkshire and The Humber,1217
19/02/2021,region,E12000006,East of England,741
20/02/2021,region,E12000005,West Midlands,941
20/02/2021,region,E12000001,North East,346
20/02/2021,region,E12000004,East Midlands,800
20/02/2021,region,E12000007,London,798
20/02/2021,region,E12000002,North West,1187
20/02/2021,region,E12000009,South West,407
20/02/2021,region,E12000008,South East,801
20/02/2021,region,E12000003,Yorkshire and The Humber,948
20/02/2021,region,E12000006,East of England,657
21/02/2021,region,E12000005,West Midlands,942
21/02/2021,region,E12000001,North East,405
21/02/2021,region,E12000004,East Midlands,870
21/02/2021,region,E12000007,London,732
21/02/2021,region,E12000002,North West,1211
21/02/2021,region,E12000009,South West,338
21/02/2021,region,E12000008,South East,763
21/02/2021,region,E12000003,Yorkshire and The Humber,938
21/02/2021,region,E12000006,East of England,586
22/02/2021,region,E12000005,West Midlands,1457
